date,open,high,low,close,adj close,volume
7/30/2018,295.899994,296.100006,286.130005,290.170013,290.170013,6814100
7/31/2018,292.25,298.320007,289.070007,298.140015,298.140015,5076900
8/1/2018,297.98999,303,293,300.839996,300.839996,10129400
8/2/2018,328.440002,349.98999,323.160004,349.540009,349.540009,23215000
8/3/2018,347.809998,355,342.529999,348.170013,348.170013,13656500
8/6/2018,345.459991,354.980011,341.820007,341.98999,341.98999,8564300
8/7/2018,343.839996,387.459991,339.149994,379.570007,379.570007,30875800
8/8/2018,369.089996,382.640015,367.119995,370.339996,370.339996,24571200
8/9/2018,365.549988,367.01001,345.730011,352.450012,352.450012,17183800
8/10/2018,354,360,346,355.48999,355.48999,11552000
8/13/2018,361.130005,363.190002,349.019989,356.410004,356.410004,10463900
8/14/2018,358.450012,359.200012,347.100006,347.640015,347.640015,6986400
8/15/2018,341.910004,344.48999,332.140015,338.690002,338.690002,9101300
8/16/2018,339.910004,342.279999,333.820007,335.450012,335.450012,6064000
8/17/2018,323.5,326.769989,303.529999,305.5,305.5,18958600
8/20/2018,291.700012,308.5,288.200012,308.440002,308.440002,17402300
8/21/2018,310.609985,324.790009,309,321.899994,321.899994,13172200
8/22/2018,320.869995,323.880005,314.670013,321.640015,321.640015,5946000
8/23/2018,319.140015,327.320007,318.100006,320.100006,320.100006,5147300
8/24/2018,320.700012,323.850006,319.399994,322.820007,322.820007,3602600
8/27/2018,318,322.440002,308.809998,319.269989,319.269989,13079300
8/28/2018,318.410004,318.880005,311.190002,311.859985,311.859985,7649100
8/29/2018,310.269989,311.850006,303.690002,305.01001,305.01001,7447400
8/30/2018,302.26001,304.600006,297.720001,303.149994,303.149994,7216700
8/31/2018,302,305.309998,298.600006,301.660004,301.660004,5375100
9/4/2018,296.940002,298.190002,288,288.950012,288.950012,8350500
9/5/2018,285.049988,286.779999,277.179993,280.73999,280.73999,7720800
9/6/2018,284.799988,291.170013,278.880005,280.950012,280.950012,7480800
9/7/2018,260.100006,268.350006,252.25,263.23999,263.23999,22491900
9/10/2018,273.26001,286.029999,271,285.5,285.5,14283500
9/11/2018,279.470001,282,273.549988,279.440002,279.440002,9170000
9/12/2018,281.440002,292.5,278.649994,290.540009,290.540009,10015400
9/13/2018,288.019989,295,285.179993,289.459991,289.459991,6340300
9/14/2018,288.76001,297.329987,286.519989,295.200012,295.200012,6765600
9/17/2018,290.040009,300.869995,288.130005,294.839996,294.839996,6887600
9/18/2018,296.690002,302.640015,275.5,284.959991,284.959991,16547500
9/19/2018,280.51001,300,280.5,299.019989,299.019989,8294900
9/20/2018,303.559998,305.980011,293.329987,298.329987,298.329987,7349400
9/21/2018,297.700012,300.579987,295.369995,299.100006,299.100006,5050500
9/24/2018,298.480011,303,293.579987,299.679993,299.679993,4843000
9/25/2018,300,304.600006,296.5,300.98999,300.98999,4481700
9/26/2018,301.910004,313.890015,301.109985,309.579987,309.579987,7843200
9/27/2018,312.899994,314.959991,306.910004,307.519989,307.519989,8509100
9/28/2018,270.26001,278,260.559998,264.769989,264.769989,33649700
10/1/2018,305.769989,311.440002,301.049988,310.700012,310.700012,21777600
10/2/2018,313.950012,316.839996,299.149994,301.019989,301.019989,11743500
10/3/2018,303.329987,304.600006,291.570007,294.799988,294.799988,7995000
10/4/2018,293.950012,294,277.670013,281.829987,281.829987,9814200
10/5/2018,274.649994,274.880005,260,261.950012,261.950012,17944500
10/8/2018,264.519989,267.76001,249,250.559998,250.559998,13472700
10/9/2018,255.25,266.769989,253.300003,262.799988,262.799988,12060600
10/10/2018,264.609985,265.51001,247.770004,256.880005,256.880005,12815300
10/11/2018,257.529999,262.25,249.029999,252.229996,252.229996,8167700
10/12/2018,261,261.98999,252.009995,258.779999,258.779999,7201400
10/15/2018,259.059998,263.279999,254.539993,259.589996,259.589996,6200000
10/16/2018,265.700012,277.380005,262.23999,276.589996,276.589996,9526400
10/17/2018,282.399994,282.700012,265.799988,271.779999,271.779999,8655500
10/18/2018,269.290009,271,263,263.910004,263.910004,5421200
10/19/2018,267.390015,269.660004,253.5,260,260,9375500
10/22/2018,260.679993,261.859985,252.589996,260.950012,260.950012,5600300
10/23/2018,263.869995,297.929993,262.100006,294.140015,294.140015,19027800
10/24/2018,301.049988,304.440002,285.730011,288.5,288.5,20058300
10/25/2018,317.220001,321,301.01001,314.859985,314.859985,20840700
10/26/2018,308.25,339.899994,306.649994,330.899994,330.899994,27425500
10/29/2018,337.470001,347.160004,326.5,334.850006,334.850006,14486000
10/30/2018,328.390015,337.899994,322.26001,329.899994,329.899994,9126700
10/31/2018,332.540009,342,329.100006,337.320007,337.320007,7624300
11/1/2018,338.26001,347.839996,334.730011,344.279999,344.279999,8000100
11/2/2018,343.73999,349.200012,340.910004,346.410004,346.410004,7808000
11/5/2018,340.5,343.959991,330.140015,341.399994,341.399994,7831000
11/6/2018,339.070007,348.799988,336.089996,341.059998,341.059998,6762900
11/7/2018,343.339996,351.179993,340.799988,348.160004,348.160004,7374500
11/8/2018,348.5,357.579987,348.440002,351.399994,351.399994,7090700
11/9/2018,349,354,345.230011,350.51001,350.51001,5098800
11/12/2018,348.369995,349.779999,330.339996,331.279999,331.279999,6941500
11/13/2018,333.160004,344.700012,332.200012,338.730011,338.730011,5448600
11/14/2018,342.700012,347.109985,337.149994,344,344,5040300
11/15/2018,342.329987,348.579987,339.040009,348.440002,348.440002,4625700
11/16/2018,345.190002,355.700012,345.119995,354.309998,354.309998,7206200
11/19/2018,356.339996,366.75,352.880005,353.470001,353.470001,9708900
11/20/2018,341.75,349.799988,333.549988,347.48999,347.48999,8004700
11/21/2018,352,353.100006,337.399994,338.190002,338.190002,4686800
11/23/2018,334.350006,337.5,325.549988,325.829987,325.829987,4202600
11/26/2018,325,346.220001,325,346,346,7992100
11/27/2018,340.049988,346.959991,335.5,343.920013,343.920013,6358300
11/28/2018,345.98999,348.279999,342.209991,347.869995,347.869995,4127600
11/29/2018,347,347.5,339.549988,341.170013,341.170013,3080700
11/30/2018,341.829987,351.600006,338.26001,350.480011,350.480011,5629100
12/3/2018,360,366,352,358.48999,358.48999,8306500
12/4/2018,356.049988,368.679993,352,359.700012,359.700012,8461900
12/6/2018,356.01001,367.380005,350.76001,363.059998,363.059998,7842500
12/7/2018,369,379.48999,357.649994,357.970001,357.970001,11511200
12/10/2018,360,365.980011,353.119995,365.149994,365.149994,6613500
12/11/2018,369.910004,372.170013,360.230011,366.76001,366.76001,6308800
12/12/2018,369.420013,371.910004,365.160004,366.600006,366.600006,5027000
12/13/2018,370.149994,377.440002,366.75,376.790009,376.790009,7365900
12/14/2018,375,377.869995,364.329987,365.709991,365.709991,6337600
12/17/2018,362,365.700012,343.880005,348.420013,348.420013,7674000
12/18/2018,350.540009,351.549988,333.690002,337.029999,337.029999,7100000
12/19/2018,337.600006,347.01001,329.73999,332.970001,332.970001,8274200
12/20/2018,327.049988,330.290009,311.869995,315.380005,315.380005,9071900
12/21/2018,317.399994,323.470001,312.440002,319.769989,319.769989,8016800
12/24/2018,313.5,314.5,295.200012,295.390015,295.390015,5559900
12/26/2018,300,326.970001,294.089996,326.089996,326.089996,8163100
12/27/2018,319.839996,322.170013,301.5,316.130005,316.130005,8575100
12/28/2018,323.100006,336.23999,318.410004,333.869995,333.869995,9939000
12/31/2018,337.790009,339.209991,325.26001,332.799988,332.799988,6302300
1/2/2019,306.100006,315.130005,298.799988,310.119995,310.119995,11658600
1/3/2019,307,309.399994,297.380005,300.359985,300.359985,6965200
1/4/2019,306,318,302.730011,317.690002,317.690002,7394100
1/7/2019,321.720001,336.73999,317.75,334.959991,334.959991,7551200
1/8/2019,341.959991,344.01001,327.019989,335.350006,335.350006,7008500
1/9/2019,335.5,343.5,331.470001,338.529999,338.529999,5432900
1/10/2019,334.399994,345.390015,331.790009,344.970001,344.970001,6056400
1/11/2019,342.089996,348.410004,338.769989,347.26001,347.26001,5039100
1/14/2019,342.380005,342.5,334,334.399994,334.399994,5247300
1/15/2019,335,348.799988,334.5,344.429993,344.429993,6056600
1/16/2019,344.779999,352,343.5,346.049988,346.049988,4691700
1/17/2019,346.209991,351.5,344.149994,347.309998,347.309998,3676700
1/18/2019,323,327.130005,299.730011,302.26001,302.26001,24150800
1/22/2019,304.820007,308,295.5,298.920013,298.920013,12066700
1/23/2019,292.5,294.5,281.690002,287.589996,287.589996,12530000
1/24/2019,283.029999,293.679993,279.279999,291.51001,291.51001,8012200
1/25/2019,294.390015,298.519989,289.549988,297.040009,297.040009,7249600
1/28/2019,292.910004,297.459991,287.75,296.380005,296.380005,6423300
1/29/2019,295.269989,298.559998,291.799988,297.459991,297.459991,4621700
1/30/2019,300.450012,309,298.48999,308.769989,308.769989,11250300
1/31/2019,301,311.559998,294,307.019989,307.019989,12569200
2/1/2019,305.420013,316.100006,303.5,312.209991,312.209991,7283400
2/4/2019,312.980011,315.299988,301.880005,312.890015,312.890015,7352100
2/5/2019,312.48999,322.440002,312.25,321.350006,321.350006,6742800
2/6/2019,319.589996,324.23999,315.619995,317.220001,317.220001,5038500
2/7/2019,313.299988,314.700012,303,307.51001,307.51001,6520600
2/8/2019,306.829987,307.450012,298.5,305.799988,305.799988,5844200
2/11/2019,311.600006,318.600006,310.5,312.839996,312.839996,7129700
2/12/2019,316.200012,318.190002,309.619995,311.809998,311.809998,5517600
2/13/2019,312.350006,312.75,305.570007,308.170013,308.170013,5141600
2/14/2019,303.380005,306.769989,301,303.769989,303.769989,5200800
2/15/2019,304.5,308,303.899994,307.880005,307.880005,3904900
2/19/2019,306.559998,311.540009,305.470001,305.640015,305.640015,4168400
2/20/2019,304.410004,306.299988,299,302.559998,302.559998,7142100
2/21/2019,301.809998,303.23999,290.5,291.230011,291.230011,8909200
2/22/2019,294.48999,296.5,292.100006,294.709991,294.709991,5740600
2/25/2019,297.910004,302.899994,297,298.769989,298.769989,6626500
2/26/2019,292.220001,302.01001,288.769989,297.859985,297.859985,8582500
2/27/2019,301.779999,316.299988,300.549988,314.73999,314.73999,11183900
2/28/2019,318.920013,320,310.809998,319.880005,319.880005,10520700
3/1/2019,306.940002,307.130005,291.899994,294.790009,294.790009,22911400
3/4/2019,298.119995,299,282.779999,285.359985,285.359985,17096800
3/5/2019,282,284,270.100006,276.540009,276.540009,18764700
3/6/2019,276.480011,281.51001,274.390015,276.23999,276.23999,10335500
3/7/2019,278.839996,284.700012,274.25,276.589996,276.589996,9442500
3/8/2019,276.910004,285.589996,275.890015,284.140015,284.140015,8819600
3/11/2019,283.519989,291.279999,280.5,290.920013,290.920013,7392300
3/12/2019,286.48999,288.070007,281.059998,283.359985,283.359985,7504100
3/13/2019,283.899994,291.98999,282.700012,288.959991,288.959991,6844700
3/14/2019,292.450012,295.390015,288.290009,289.959991,289.959991,7103400
3/15/2019,283.51001,283.720001,274.399994,275.429993,275.429993,14785500
3/18/2019,276,278.049988,267.299988,269.48999,269.48999,10281000
3/19/2019,267.5,273.299988,263.459991,267.470001,267.470001,11800600
3/20/2019,269.690002,274.970001,266.299988,273.600006,273.600006,6908200
3/21/2019,272.600006,276.450012,268.450012,274.019989,274.019989,5947100
3/22/2019,272.579987,272.799988,264,264.529999,264.529999,8745600
3/25/2019,259.709991,263.179993,254.460007,260.420013,260.420013,10215000
3/26/2019,264.440002,270.26001,264.429993,267.769989,267.769989,7350900
3/27/2019,268.75,275.369995,268.179993,274.829987,274.829987,8779200
3/28/2019,277.160004,280.329987,275.100006,278.619995,278.619995,6774100
3/29/2019,278.700012,280.160004,274.5,279.859985,279.859985,5991300
4/1/2019,282.619995,289.200012,281.279999,289.179993,289.179993,8110400
4/2/2019,288.299988,289.440002,283.880005,285.880005,285.880005,5478900
4/3/2019,287.320007,296.170013,287.170013,291.809998,291.809998,7919400
4/4/2019,261.890015,271.200012,260.589996,267.779999,267.779999,23720700
4/5/2019,269.859985,276.100006,266.109985,274.959991,274.959991,13038300
4/8/2019,277.690002,281.160004,270.440002,273.200012,273.200012,10410400
4/9/2019,271.649994,275,269.609985,272.309998,272.309998,5904000
4/10/2019,276.73999,278.380005,272.890015,276.059998,276.059998,7061300
4/11/2019,268.299988,270.5,265.600006,268.420013,268.420013,9835900
4/12/2019,270.220001,271.950012,266.829987,267.700012,267.700012,6746000
4/15/2019,268.630005,268.880005,258.630005,266.380005,266.380005,10038600
4/16/2019,265.75,275,264.720001,273.359985,273.359985,7272900
4/17/2019,274.75,274.790009,268.540009,271.230011,271.230011,5126500
4/18/2019,271.230011,274.839996,269.75,273.26001,273.26001,5876300
4/22/2019,269,269.679993,262.480011,262.75,262.75,12147100
4/23/2019,260.149994,265.600006,255.75,263.899994,263.899994,10943900
4/24/2019,263.850006,265.320007,258,258.660004,258.660004,10727500
4/25/2019,255,259,246.070007,247.630005,247.630005,21849400
4/26/2019,246.5,246.679993,231.130005,235.139999,235.139999,22360700
4/29/2019,235.860001,243.979996,232.169998,241.470001,241.470001,16714500
4/30/2019,242.059998,244.210007,237,238.690002,238.690002,9464600
5/1/2019,238.850006,240,231.5,234.009995,234.009995,10704400
5/2/2019,245.520004,247.130005,237.720001,244.100006,244.100006,18159300
5/3/2019,243.860001,256.609985,243.490005,255.029999,255.029999,23706800
5/6/2019,250.020004,258.350006,248.5,255.339996,255.339996,10833900
5/7/2019,256.799988,257.209991,245.100006,247.059998,247.059998,10131400
5/8/2019,246.940002,250.600006,244.199997,244.839996,244.839996,6176400
5/9/2019,242,243.679993,236.940002,241.979996,241.979996,6711400
5/10/2019,239.75,241.990005,236.020004,239.520004,239.520004,7008300
5/13/2019,232.009995,232.470001,224.5,227.009995,227.009995,10834800
5/14/2019,229.300003,234.5,228,232.309998,232.309998,7252400
5/15/2019,229.320007,232.440002,225.25,231.949997,231.949997,7296000
5/16/2019,229.490005,231,226.5,228.330002,228.330002,7483300
5/17/2019,221.960007,222.240005,208.919998,211.029999,211.029999,17786700
5/20/2019,202.800003,206,195.25,205.360001,205.360001,20526200
5/21/2019,197.759995,207.399994,196.039993,205.080002,205.080002,18003900
5/22/2019,199.100006,203.940002,191.779999,192.729996,192.729996,18685200
5/23/2019,194.339996,199.470001,186.220001,195.490005,195.490005,26547100
5/24/2019,199.830002,199.979996,188.75,190.630005,190.630005,14136600
5/28/2019,191.199997,195,187.850006,188.699997,188.699997,10312900
5/29/2019,187.100006,192.389999,185.039993,189.860001,189.860001,11968600
5/30/2019,188.75,192.259995,187.020004,188.220001,188.220001,7926500
5/31/2019,185.100006,189.919998,184.100006,185.160004,185.160004,10406700
6/3/2019,185.509995,186.679993,176.990005,178.970001,178.970001,13064400
6/4/2019,181.100006,193.979996,179.610001,193.600006,193.600006,13807500
6/5/2019,198.679993,201.279999,191.850006,196.589996,196.589996,13510800
6/6/2019,204.440002,211,201.800003,205.949997,205.949997,20242200
6/7/2019,205,210.839996,203.5,204.5,204.5,16003500
6/10/2019,210.25,216.940002,209.009995,212.880005,212.880005,10585000
6/11/2019,219.139999,220.899994,213.5,217.100006,217.100006,11653500
6/12/2019,222.949997,223.380005,209,209.259995,209.259995,15197500
6/13/2019,210.380005,214.899994,207.509995,213.910004,213.910004,8168300
6/14/2019,211.25,216.649994,210.399994,214.919998,214.919998,7433400
6/17/2019,215.479996,227,214.270004,225.029999,225.029999,12316800
6/18/2019,228.720001,234.740005,222.559998,224.740005,224.740005,12715800
6/19/2019,225.110001,227.770004,221.059998,226.429993,226.429993,6575100
6/20/2019,223,226.899994,216.350006,219.619995,219.619995,11863500
6/21/2019,216.220001,222.179993,215.5,221.860001,221.860001,8202100
6/24/2019,223.240005,225.860001,221.020004,223.639999,223.639999,5750800
6/25/2019,224.389999,225.339996,219.490005,219.759995,219.759995,6182100
6/26/2019,220.309998,227.229996,218.100006,219.270004,219.270004,8507200
6/27/2019,219.449997,222.899994,217.350006,222.839996,222.839996,6339700
6/28/2019,220.990005,225.169998,220.800003,223.460007,223.460007,6851400
7/1/2019,230.210007,233.100006,226.279999,227.169998,227.169998,8213400
7/2/2019,228.889999,229.149994,222.220001,224.550003,224.550003,9259000
7/3/2019,239.389999,241.570007,234.509995,234.899994,234.899994,14201100
7/5/2019,234.570007,235.449997,230.800003,233.100006,233.100006,7065700
7/8/2019,231.240005,232.25,228.660004,230.339996,230.339996,5880500
7/9/2019,228.970001,231,227.279999,230.059998,230.059998,6190800
7/10/2019,234.149994,238.940002,233.139999,238.919998,238.919998,9145700
7/11/2019,238.139999,241.5,235.800003,238.600006,238.600006,7514400
7/12/2019,239.75,245.380005,239.710007,245.080002,245.080002,9200500
7/15/2019,248,254.419998,244.860001,253.5,253.5,11000100
7/16/2019,249.300003,253.529999,247.929993,252.380005,252.380005,8149000
7/17/2019,255.669998,258.309998,253.350006,254.860001,254.860001,9764700
7/18/2019,255.050003,255.75,251.889999,253.539993,253.539993,4758600
7/19/2019,255.690002,259.959991,254.619995,258.179993,258.179993,7048400
7/22/2019,258.75,262.149994,254.190002,255.679993,255.679993,6842400
7/23/2019,256.709991,260.480011,254.5,260.170013,260.170013,5023100
7/24/2019,259.170013,266.070007,258.160004,264.880005,264.880005,11072800
7/25/2019,233.5,234.5,225.550003,228.820007,228.820007,22418300
7/26/2019,226.919998,230.259995,222.25,228.039993,228.039993,10027700
7/29/2019,227.089996,235.940002,226.029999,235.770004,235.770004,9273300
7/30/2019,232.899994,243.360001,232.179993,242.259995,242.259995,8109000
7/31/2019,243,246.679993,236.649994,241.610001,241.610001,9178200
8/1/2019,242.649994,244.509995,231.770004,233.850006,233.850006,8259500
8/2/2019,231.350006,236.270004,229.229996,234.339996,234.339996,6136500
8/5/2019,229.600006,231.369995,225.779999,228.320007,228.320007,7028300
8/6/2019,231.880005,232.5,225.75,230.75,230.75,5564200
8/7/2019,226.5,233.570007,225.800003,233.419998,233.419998,4776500
8/8/2019,234.449997,239.800003,232.649994,238.300003,238.300003,5274300
8/9/2019,236.050003,238.960007,233.809998,235.009995,235.009995,3898200
8/12/2019,232.990005,235.770004,228.75,229.009995,229.009995,4663900
8/13/2019,228.809998,236,227.550003,235,235,4848100
8/14/2019,231.210007,231.5,216.690002,219.619995,219.619995,9562600
8/15/2019,220.860001,221.559998,211.550003,215.639999,215.639999,8159600
8/16/2019,216.660004,222.240005,216.020004,219.940002,219.940002,5098500
8/19/2019,224.210007,227.830002,221.699997,226.830002,226.830002,5309600
8/20/2019,227.619995,229.089996,224.539993,225.860001,225.860001,4125200
8/21/2019,222.009995,223.220001,217.600006,220.830002,220.830002,7794300
8/22/2019,222.800003,225.399994,218.220001,222.149994,222.149994,6559000
8/23/2019,219.970001,221.169998,211,211.399994,211.399994,8538600
8/26/2019,213.600006,215.020004,211.539993,215,215,5051900
8/27/2019,215.740005,218.800003,212.029999,214.080002,214.080002,5416200
8/28/2019,213.690002,217.25,212.309998,215.589996,215.589996,3225500
8/29/2019,219,223.399994,218,221.710007,221.710007,5179500
8/30/2019,229.149994,232.440002,224.210007,225.610001,225.610001,9320600
9/3/2019,224.080002,228.949997,223.160004,225.009995,225.009995,5354100
9/4/2019,226.889999,228.460007,219.210007,220.679993,220.679993,5761000
9/5/2019,222.5,229.800003,220.850006,229.580002,229.580002,7395300
9/6/2019,227.199997,229.639999,225.169998,227.449997,227.449997,4189400
9/9/2019,230,233.759995,229.229996,231.789993,231.789993,4802700
9/10/2019,230.800003,235.539993,228.940002,235.539993,235.539993,4883700
9/11/2019,237.380005,248.169998,236,247.100006,247.100006,10042800
9/12/2019,247.699997,253.5,244.399994,245.869995,245.869995,8581200
9/13/2019,246.960007,248.449997,244.869995,245.199997,245.199997,5313100
9/16/2019,246,247.429993,241.169998,242.809998,242.809998,4728100
9/17/2019,242.470001,245.600006,240.369995,244.789993,244.789993,3865400
9/18/2019,245,248.169998,242.369995,243.490005,243.490005,4170200
9/19/2019,246,247.940002,244.839996,246.600006,246.600006,4795800
9/20/2019,246.490005,246.949997,238.160004,240.619995,240.619995,6353000
9/23/2019,240,245.179993,239.220001,241.229996,241.229996,4340200
9/24/2019,241.520004,241.990005,222.610001,223.210007,223.210007,12891500
9/25/2019,224.559998,228.979996,218.360001,228.699997,228.699997,9427100
9/26/2019,230.660004,243.309998,227.399994,242.559998,242.559998,11884500
9/27/2019,242.199997,248.710007,238.729996,242.130005,242.130005,11116400
9/30/2019,243,243.979996,236.110001,240.869995,240.869995,5879800
10/1/2019,241.5,245.949997,239.130005,244.690002,244.690002,6162600
10/2/2019,243.289993,244.649994,239.429993,243.130005,243.130005,5631400
10/3/2019,231.860001,234.479996,224.279999,233.029999,233.029999,15084500
10/4/2019,231.610001,234.779999,228.070007,231.429993,231.429993,7995000
10/7/2019,229.800003,238.559998,228.550003,237.720001,237.720001,8064200
10/8/2019,235.869995,243.940002,234.5,240.050003,240.050003,8678200
10/9/2019,241.320007,247.300003,240.649994,244.529999,244.529999,6894400
10/10/2019,245.279999,249.279999,241.580002,244.740005,244.740005,6283300
10/11/2019,247.149994,251.080002,246.809998,247.889999,247.889999,8475400
10/14/2019,247.899994,258.549988,247.130005,256.959991,256.959991,10205000
10/15/2019,257.700012,260,254.119995,257.890015,257.890015,6432800
10/16/2019,257.390015,262.100006,256.920013,259.75,259.75,6684100
10/17/2019,262.5,264.779999,260.170013,261.970001,261.970001,4769300
10/18/2019,260.700012,262.799988,255.100006,256.950012,256.950012,5749800
10/21/2019,258.329987,259.5,250.179993,253.5,253.5,5020300
10/22/2019,254.320007,258.329987,250.850006,255.580002,255.580002,4600800
10/23/2019,254.5,256.140015,251.350006,254.679993,254.679993,5261100
10/24/2019,298.369995,304.929993,289.200012,299.679993,299.679993,29720900
10/25/2019,297.720001,330,296.109985,328.130005,328.130005,30006100
10/28/2019,327.540009,340.839996,322.600006,327.709991,327.709991,18870300
10/29/2019,319.98999,324.299988,314.75,316.220001,316.220001,12684300
10/30/2019,313,318.790009,309.970001,315.01001,315.01001,9641800
10/31/2019,313.100006,319,313,314.920013,314.920013,5067000
11/1/2019,316.320007,316.480011,309.799988,313.309998,313.309998,6383900
11/4/2019,314.799988,321.940002,309.26001,317.470001,317.470001,8787000
11/5/2019,319.619995,323.51001,316.119995,317.220001,317.220001,6943400
11/6/2019,318,326.720001,314.5,326.579987,326.579987,7940900
11/7/2019,329.140015,341.5,328.019989,335.540009,335.540009,14467300
11/8/2019,334.5,337.459991,332.5,337.140015,337.140015,6069200
